beer_id,brewery_id,style,date,user_id,appearance,aroma,palate,taste,overall,rating,text,beer_nbr_ratings,beer_nbr_reviews,avg,abv,user_nbr_ratings,user_nbr_reviews,user_joined,user_location,brewery_location,brewery_nbr_beers,true_serving_type
82529,20417,Rye Beer,1344765600,jlindros.163147,3.5,4.0,4.0,4.0,4.5,4.07,"Bottled May 2012, picked up in Fryeburg, Maine.Pours a light fizzy pasty white head that reaches almost 1 finger but fades fairly quickly at first, and slows once it reaches a nice head covering, with a bit of lacing, over hazy nectar orange colored beer.Nose brings a nice pale ale aroma, light grassy floral hops, with definite Cascade like earthy slight spicy type hops, that gives a leafy grassy aroma. then light reddish malts, a light spicy and hint fruity rye aroma, a hint of a biscuit and fruity like aroma, with just a touch of yeast.Taste starts with rich malts, a hint of biscuit, some caramel and toffee, a little toasty like reddish malts, and some light spicy and fruity rye. The rye isn't very strong but lets itself be known a bit in the background and blends in with the malts well. Then the hops kick in, with light earthy and a bit spicy typical Cascade hops, with some grassy and earthy flavors, just a hint of citrus and light candy flavors. A light yeast flavor comes through with a hint of the bready biscuit malt. A decent bitterness that is light but not too light, that lingers far after the finish, which comes on dry, more grassy leafy slight earthy hops, long lingering bitterness, and just a touch of caramel malts.Mouth is med bodied, decent carb.Overall actually pretty nice. It's got a nice malt profile with a bit of rye, smooth and drinkable, and a nice Cascade hop profile that brings decent bitterness and decent hop flavor at the same time. A well done beer IMO.",31,13,3.58,4.2,5314,5309,1191664800.0,"United States, Massachusetts","United States, New Hampshire",167,bottle
4025,664,English Bitter,1266145200,thehuntmaster.365992,3.5,3.5,3.5,4.0,4.5,3.9,"500ml bottle 4.8%abvAppearance: Lovely, rich amber with a good off white head. The head dissipated slowly leaving great lacing on the glass. Such a pity the colour is achieved with colourants.Smell: A complex aroma, malty, floral hops, with hints of lemon zest, and very faint hint of honey or caramalised sugar. Taste: First let me say this beer tastes stronger than it is, but who says that is a bad thing? The first taste I get is malt, followed by citrus/ fruity hints and rounding off with wonderful bitter hops that lasts a while after the swallow. Mouthfeel: Light body, smooth, not over carbonated.Drinkability: Very drinkable, this would be one of my top choices to have a few pints of with friends at the pub...",114,72,3.47,4.8,515,407,1251885600.0,South Africa,England,58,bottle
95715,1397,American Double / Imperial IPA,1480935600,mactrail.311921,4.25,3.0,3.5,2.75,2.5,2.93,"The appearance is quite handsome, with dark orangey amber topped with a creamy pile of suds in the narrow-waisted glass. Unusual candy nose with a whiff of leaf mold. Flavor starts out with orange marmalade and gets more and more bitter. Dark malt and canned peaches hops can't compete with the bitterness. This is just so woody and astringent. For years I have thought Schttlebutt has a penchant for dark and dirty hops, and this is yet another example. Borderline undrinkable. From the 22 oz bottle purchased at Haggen Market in Burlington.",16,5,3.64,8.7,5058,5030,1237892400.0,"United States, Washington","United States, Washington",47,bottle
63971,2216,English Porter,1344160800,ccrida.80807,3.5,3.5,3.5,3.5,3.5,3.5,"On draught at the Monk's Kettle (for a stupid $12/8 oz), Zwet.Be is a dark porter with a small tan skim leaving almost no lace.Smell is a little fruity, somewhat sour, and just a touch of roast.Taste is really pretty fruity, lots of the pineapple brett, and just a touch of the barnyard. Mourhfeel is slick, medium bodied.Drinkability is fine, taste wise. For a rare, expensive beer, one is enough.",529,124,3.81,7.0,2242,2203,1148637600.0,"United States, Oregon",Belgium,46,draft
57928,22072,American Brown Ale,1350295200,woodbrew.549902,4.0,4.5,4.0,4.0,4.5,4.22,I really likes the working woman...now if I could get the wife to work...OH! Anyway...the beer pored a nice brown color with rich head that laced very nicely. The smell had a fresh hop with some sweet malt character. The taste was bready with good piny hop. The mouthfeel was medium in body with decent carbonation. Overall...I'd recommend this to anyone....a very good brown ale.,36,10,3.91,6.0,4173,3174,1294484400.0,"United States, Illinois","United States, Illinois",255,unknown
64220,6288,American Wild Ale,1346407200,viciousknishs.401136,3.5,3.5,4.0,4.0,3.5,3.75,A- pours a murky brown with a tan head.S- smells of sweet Belgian malt with a note of raisin. Light tartness in the nose with an acidic character.T- much tarter on the palate. Cranberry and leathery with a nice earth and basalmic center. Malt comes out on the finish with a toasty bread and a lingering acid.MF- smooth prickly mouthfeel with a medium body. Little lower than average carbonation.D- good drinkability.,59,22,3.73,5.2,390,320,1260097200.0,"United States, Virginia",Belgium,132,unknown
62103,160,English Strong Ale,1499162400,vader444.1171132,4.0,4.0,2.5,2.25,3.0,2.95,"500ml bottle poured into nonic pint glass. I was gifted a case of this. While not ungrateful, I really can't get into it though. Looks great, dark ruby/amber with a pale fluffy head. Smells rich with stewed fruits and dark malts. The flavour lets it down though. I really can't put my finger on the problem but there's a certain plasticky artificial quality that I just don't like. Fortunately a couple of my buddies love it so I'm happy to palm it off on them. Cheers",458,172,3.75,6.6,128,111,1472205600.0,Scotland,England,75,bottle
179105,30,American Wild Ale,1455188400,zonker17.617493,3.75,4.0,3.5,3.75,3.75,3.79,"Pours dark golden with thin head that nearly disappears. Slight hop nose with the brett. Taste is very saison like but leaning toward a Tank 7 due to the hops. Carbonation is light and very light for the style. Mouth is medium leaning to the heavier side. The base has potential, but the lack of carbonation make it just a good beer.",176,39,3.82,6.0,1881,332,1314093600.0,"United States, Texas","United States, Colorado",306,unknown
42836,63,American Porter,1217498400,slatetank.102045,4.0,4.5,4.0,4.5,4.0,4.32,"I appreciated johnmichaelsen sharing this with me at the Lancaster County Brewer's meeting last night. Poured from the bomber slightly chilled into my tasting glass.A - Dark as night w/ a small head, practically opaque and rich in appearanceS - Very dark malts, raisin, currant, cocoa and toffeeM - A smooth roastiness w/ dry undercurrents, fruit and sweetness w/ a dry alcohol feel as it finishesT - A tasty Imperial Porter! So smooth for 11% a deep bittersweet cocoa taste w/ subtle coffee and nice creamy elments from the yeast. Some nuttiness in the flavor but very rich cocoa like a chocolate pound cake soaked in cocoa liquer comes to mind.D - This is excellent and worth the taste. I am pleased to have been able to try the limited beer - Thanks John. It has some of the qualities of their excellent Black Butte porter, but amped way up and the alcohol really didn't hit me until late into the taste",358,282,4.32,11.0,4533,3507,1160474400.0,"United States, Pennsylvania","United States, Oregon",431,bottle
87634,28178,Herbed / Spiced Beer,1368093600,guzzlah.721325,3.5,3.5,3.75,3.0,3.0,3.23,"Brewer's description - A strong dark ale brewed with the 11 herbs and spices traditionally used in curing pastrami: Mustard Seed, Bay Leaf, Red Pepper, Coriander, Ginger, Allspice, Clove, Caraway Seed, Tellicherry Black Peppercorn, Cinnamon &amp; Nutmeg + Rye, Dark Candi Sugar &amp; some Smoked Malt.Well, this didn't remind me of a pastrami on rye sammich. It mostly had the aroma and flavor of a winter warmer. It was sweet and had a big allspice/clove note with a semi-spicy finish. A little mustard was present in the aroma. That was fun. If it was drier, smokier and had more rye, less allspice and a bit of salt, then it *might* taste closer to what the label claims. Regardless, I can't say I enjoyed this beer even if it was called Ninja's Winter Warmer.",112,28,3.59,8.5,131,99,1362222000.0,,"United States, Illinois",261,unknown
39720,13307,Baltic Porter,1209290400,deltatauhobbit.176683,5.0,3.5,3.5,3.5,3.5,3.59,"Thanks to ncvbc for this bottle.Pours a dark black color, no light shining through, large head that has great retention, leaves patchy lacing all over the place.Smell has a strong coffee presence, some weird smokey aspect as well.Taste is of roasted malt with an interesting burnt coffee bitter aftertaste, some sour funk in the mouth but is mostly covered up by the roasted malt and coffee, carbonation is a bit high and harsh and would be better if it was softer.",77,56,3.59,8.0,1175,1168,1196679600.0,"United States, Maine",Denmark,795,bottle
1212,306,Witbier,1070708400,putnam.643,3.5,2.0,3.5,3.0,3.5,2.94,"Looks OK.Egad! What is that nose? Hoppy beers work and earn street creds, right? So what about coriandery beer? Makes sense. Max it out dude! Pulverize a bushel of coriander seeds in a poorly ventilated room, with a dripping faucet and sticky, dried Mountain Dew on the floor and you have the smell of this beer.Perhaps it is a cold vs. warm thing. Maybe ice-cold this would seem refreshing and balanced. But at 45 F it is heavy and awkward. After several sips it deadens all of the right receptors in my head and it begins to seem inviting, on a crude, thirsty, hungry level. Honey is observed wrapping around sun-tosted coriander still on the plant. Asian dishes involving sauteed bean sprouts, bamboo and cilantro are suggested, though never emulated in their naturalness. Iron bitterness closes it out, then explodes, leaving shards of sweetness.",6950,1656,3.4,5.4,832,832,1029924000.0,"United States, Michigan","United States, Colorado",76,unknown
65301,23675,American Strong Ale,1332669600,nickfl.68596,4.5,4.5,4.0,4.0,4.0,4.15,"A - poured with a small head of off white foam on a clear, amber colored body. The head settles rapidly and leaves excellent lace.S - a fruity aroma of pine and grapefruit with some caramel malt.T - strong pine and grapefruit hop character up front. Some dark caramel and brown sugar in the middle with a stiff bitterness that carries through to the finish.M - medium thick body, moderate carbonation, and a dry finish.D - the hop character is excellent with a robust malt profile to match. The bitterness is a touch on the harsh side, but overall well balanced.",39,16,4.07,9.5,5328,1990,1141729200.0,"United States, Florida","United States, Arizona",37,unknown
8555,1315,German Pilsener,1173870000,wmbierguy.1469,3.5,3.5,3.5,4.0,4.0,3.8,"This pours a crystal clear, pale gold.The head was standard, with lacing down the sides of the glass. The hop flavor was pronounced, but not too bitter, and with a faint malty character lingering in the background. A very refreshing German Pilsener, one that I'd definately recommend.",136,86,3.79,4.9,107,107,1044097200.0,"United States, Maryland",Germany,14,unknown
70339,18680,Saison / Farmhouse Ale,1337162400,zeledonia.270191,4.5,4.0,2.0,4.0,3.5,3.73,"Picked this up on a recent trip across the border. My first beer from this little Wisconsin brewery, and it's my favorite style.Pours an almost-clear golden-orange, with a head that erupts nearly out of the glass. A thick column of bubbles rising up from the base of the glass. Good retention, decent lacing. Quite nice.Smell is earthy and spicy, with a light crisp hop presence on top. A bit of funky yeast with that earth, and a pleasant mix of everything I expect from a saison.Taste is similar - very earthy, with touches of spice, and a difficult-to-describe light fruity flavor in the finish. Good complexity, with the various flavors playing off each other; I like it.Mouthfeel is a problem. Light-bodied. But it's seriously overcarbonated, so that every sip brings an explosion in the mouth, and a series of burps if I don't let it sit in my mouth until the bubbles die down. I left it to sit for a while, and it's less overcarbonated. But even after half an hour on the counter, it's more carbonated than I want it to be.A super earthy saison with some peppery spice. I'd like it a whole lot more if it weren't for that carbonation issue.",19,7,3.8,7.4,1297,930,1227438000.0,"United States, Washington","United States, Wisconsin",66,unknown
8312,1628,American IPA,1169895600,gmann.92438,4.0,3.5,3.5,3.5,4.0,3.63,"Pours a golden orange color with a decent off-white head that left some nice lacing. The smell is of caramel malt, a bit metallic, and grassy hops. The taste is a bit grapefruit, caramel malt, and grassy hop. Probably not as hoppy as some hop-heads would like. Has a light to moderate mouthfeel and has kind of a creamy texture to it. This IPA drinks very well, there is no lingering bitterness that would stand in the way of putting a few back.",488,370,3.62,6.5,2012,1991,1155463200.0,"United States, New York","United States, New York",99,unknown
1558,26,American Double / Imperial IPA,1238752800,ironlung.246276,4.0,4.5,4.5,4.5,4.0,4.37,"Bomber into AB tulip. Thanks abbddull for the awesome trade!Looks a hazy amber with a pencil-thin head that makes an exit as soon as the pour is complete. Smell is lovely, sweet carmel malt with just the right amount of citrus hops to let you know this is an IPA! I love this beer's taste. It sports a perfect balance to it that eludes my humble discriptors. It's balanced but still has that hop kick to it that I adore. The alchohol is also hidden very well. So well in fact I'm having a hard time believeing this is a 9+%er(wasn't marked anywhere on the bottle). It's nice to try this, as I can compare it to nothing we get here out west(mabye a stretch would be double-dog...mabye)Glad I sought this gem out and thanks again abbddull for getting this one off my wants-list!",6014,1724,4.39,9.5,99,99,1220176800.0,"United States, California","United States, Indiana",333,bottle
64916,22511,Saison / Farmhouse Ale,1473328800,yacobove.957516,4.5,4.5,4.25,4.25,4.25,4.33,"Poured on draft into a Delirium Tremens Belgian Beer Snifter Glass.Look: Pours clear gold with a slight hazeSmell: Tons of honey suckle (as would be expected), strawberry and whipped cream with just a touch of Brett on the end of the noseTaste: Honey, melon and the right amount of Brett with a really long finish that even tingles a bit.  There is a nice bit of bitterness on the finish to counterbalance the sweetness from the honeyMouth Feel: Great weight and nice mouth coating and finishOverall: A great farmhouse ale with the right proportions of sweetness and brettiness (if you have bottles, I'd definitely age some of them -- don't think this will hurt from some time in bottle)",1587,226,4.27,6.4,2,2,1426158000.0,"United States, New York","United States, Vermont",222,draft
20134,3517,Euro Pale Lager,1310119200,lackenhauser.1153,4.0,3.0,4.0,3.5,4.0,3.56,Decent golden color with a great foamy head that lasts all the way down as it clings to the glass. Ok aroma-mild sulfur smell to it. Pretty basic aroma wise. Decent enough malty flavor upfront. Somewhat of a mild butter like flavor. Mild hop bite fades goes right into a residual sweetness. Very solid body for the style-actually quite full. A decent Euro lager in my book. Nice flavor and the full body works well together.,140,78,3.13,5.0,1341,1278,1039604400.0,"United States, Maryland",Belgium,63,unknown
35407,12985,Extra Special / Strong Bitter (ESB),1308477600,irondjinn.2090,4.0,3.0,3.5,3.0,3.0,3.11,"For some reason I like the fact that C.S.B. stands for &quot;crotch sniffing bastard&quot;. I'm also happy to see this brewery's stuff available in Alberta, as I always visit it in Ponderay whenever I'm in northern Idaho. Comes in a 650 ml brown bottle. Pours out a slightly hazed rustic copper, with a massive spongy beige head with great retention, which leaves long trails of lacing.Dry musty character in the aroma, dry tangerine and citrus rind, dry grains with a spike of biscuity malt.The flavour is equally as dry and musty. Dry toasty grains up front that are soon joined by spicy, leafy herbal hops the run the show from then on. There's some traces of dry spicy Belgian yeast in the background.Medium-bodied mouthfeel, smooth and dry texture, with low carbonation until a quick tingly kick on the finish.If this were a blind tasting I would have this more pegged as a Biere de Garde. Not a bad beer, but it's still too dry for my liking, like a Continental version of an E.S.B rather than an American version.",133,87,3.51,5.5,1430,1430,1053079200.0,Canada,"United States, Idaho",38,bottle
356,132,Russian Imperial Stout,1195729200,atrus138.153841,5.0,4.5,4.5,5.0,4.5,4.73,"Had this on tap at Rich O's Pizza Pub / the New Albanian.Amazing. Pitch black with a huge brown head that stuck all over the place. Delicious smoky smell of burnt chocolate, caramel, and coffee. Wow. Soooo sweet and creamy. Much sweeter than it smelled. One of the finest beers I've had, let alone imperial stouts. Odd that the item with the lowest price was the best offered. The ABV is well hidden in the delicious flavors. Definitely great for the colder months. If you love beer, you owe it to yourself to have this. Offerings like this are why I love beer.",1275,821,4.06,11.0,94,94,1187517600.0,"United States, Kentucky","United States, Oregon",247,draft
49380,9538,American IPA,1240653600,reddiamond.4823,2.5,2.5,2.5,2.0,2.5,2.3,"Chinook beings with a vague, swampy smell that's not overpoweringly bad, but is entirely misplaced in a would-be IPA. The taste speaks more strongly of a pale ale that missed the boat to India. It hosts a modest burnt ginger flavor melded to something akin to tree bark. There's also a slight wash of honey water.Chinook is warm goldenrod and fails to dispense any head or lace. The inscription on the Atomic pint glass it's served in reads, &quot;scientific proof that flavor does exist.&quot; In this case, that's unfortunate.",2,1,2.34,6.5,1749,1749,1076324400.0,"United States, Oregon","United States, Washington",28,unknown
405,112,American Brown Ale,1128679200,abcsofbeer.5757,4.0,3.0,3.5,3.5,3.5,3.41,"Poured from a bottle with no freshness date, only one label on front. The color is much like an ice tea and more like a pale ale. The bubbles are very abundant, covering the glass from top to bottom, which I thought interesting. The tan head is bubbly, about an inch high that dissipates slowly to thinness, and, leaves very little lace.The smell is buttery biscuits and sweet caramel. I can't pick much else out. The taste is semi sweet with a hint of warming alcohol and a slight hop bitterness in the aftertaste. Not a bad beer, but, a slighted brown ale.",104,96,3.64,5.6,324,308,1081764000.0,"United States, Virginia","United States, California",52,bottle
875,323,English Porter,1032602400,viking.171,4.0,4.5,4.0,5.0,4.5,4.62,"I must agree with dpend - this is one hell of a breakfast beer (though at 11.2 oz, it takes a couple of bottles to make a full meal).It certainly has the look of old engine oil - extremely dark, almost black with just a hint of ruby red noticeable when viewed against a light.  Not as thick as I expected.  Decent head, but rather short lived.  Nice aroma of creamy, mellow chocolate and fruit.  Taste is smooth - very chocolatey with a nice roasted caramel malt character.  A bit of tart fruitiness - plum, I think - rests just under the chocolate.  Smooth and creamy beer.  Overall, a great treat.",1736,812,4.1,6.0,215,213,1006254000.0,"United States, Indiana",Scotland,74,bottle
6108,64,American IPA,1221213600,webmanspidey.137384,4.0,4.0,4.0,4.0,4.5,4.1,"Very good IPA. It is not as overwhelming as some, a more balanced refreshing taste than the more &quot;hop you to death&quot; philosophies other IPAs can espouse. Dark orange with a fruity hoppy taste and smell. Very clean and balanced. Could drink several of these.",11345,2836,4.06,6.0,755,457,1178532000.0,"United States, Michigan","United States, Delaware",378,unknown
285417,44111,American IPA,1496829600,lone_freighter.1202198,3.5,3.5,3.25,3.25,3.5,3.38,"Poured into a nonic. The appearance was a hazy burnt orange color with a thin white foamy head that dissipated at a nice pace. Messy lacing slides. The smell had some citrus and grassy hops up front. Faint caramel backbone. The flavor was basically the same as the smell with a smooth quaint citrus to caramel aftertaste. Brisk malty finish. On the palate, this one sat about a light to medium on the body with a nice sessionability about it Carbonation rides low enough to allow the malts make things smooth to the touch on my tongue. Overall, it’s a good American IPA, perhaps a bit old school but it gets the job done.",1,1,3.38,7.0,3497,3496,1496570400.0,"United States, Vermont","United States, Vermont",6,unknown
48835,98,American Pale Wheat Ale,1276596000,swalden28.271671,3.0,3.0,3.0,3.0,3.0,3.0,"Pours a clear gold with white fizzy head. Aroma of lemon peel, lemon grass, faint wheat, faint bubble gum. Flavor is very much the same. Mouth feel is light and watery with very high fizzy carbonation. Overall, it's a decent, refreshing summer beer. Has more then just a hint of lemon.",76,58,3.22,4.8,10,10,1227783600.0,"United States, Texas","United States, Massachusetts",291,unknown
73,664,Milk / Sweet Stout,1341309600,johnnnniee.125029,4.0,4.0,3.5,4.0,4.0,3.95,"Had on tap at the British Beer Company served in an Imperial pint glass. Came to the table a solid dark brown/black color with a huge tan head that slowly dissipates to sticky lace. Smells of bitter roast, dark chocolate, chocolate syrup, caramel, and earth and minerals. The flavor mimics the aroma quite well with a heavy emphasis on the dark chocolate and chocolate syrup. Medium body with a moderate level of carbonation and a creamy oily mouthfeel. I've had this quite a few times and I'm surprised I haven't rated it before now. I remember more chocolate from the bottle, but I could be mis-remembering. It is good I would drink it again.",5753,2360,4.02,5.2,4192,3741,1172660400.0,"United States, New Hampshire",England,58,draft
49664,9629,Wheatwine,1462874400,masonz223.1011101,4.25,4.25,4.0,3.75,3.75,3.93,Smell: orange juice white grape sweet fruit wine Taste: alot of orange peel upfront middle of the mouth sweet orange a white wine flavor a faint tartness finishes with a slight peppery taste Some grapefruit hop bitterness and a mild alchool burn.Feel: mediums to full body sticky syrupy mouthfeel.Overall: lots of orange in this beer but also has a nice white wine Characteristic. Very nice.,521,205,3.96,10.0,274,235,1436349600.0,"United States, Michigan","United States, Michigan",449,unknown
181,141,American Barleywine,1450090800,jms1512.719112,4.0,4.0,4.0,4.5,4.25,4.25,"On the docket:  Smuttynose Barleywine Style Ale (part of the BIG BEER Series).  Bottle conditioned, and brewed in 2013.  Excellent- pre-aged.  No waiting needed.Poured into:  Jester King Snörkel snifter.S:  An opaque tawny, brown body sits below a quick-rising khaki head.  After a minute or so, the head dies down, sitting tight and sudsy.  I’ve not even had a sip, and there’s lacing on the glass, medium bands of beauty.A:  This big beer boasts fig, caramel and pine in the initial aroma.  Further inhalation provides sweet malt and certain fusel booziness.  It smells characteristic of an American Barleywine.T:  The taste mimics much of the aroma, adding a bit of earthy, spicy hop signature.  The malt sired toasted brown bread and caramel.  When on the cold side, the alcohol is masked.  When warm, it’s easier to detect.  Bitterness helps balance out the sweetness.F:  Some carbonation present, enough to keep the sweetness from dominating and creating fatigue.  Medium body, dry bitter finish that lasts and lasts.  Woo!O:  In addition to being a favorite style, I also appreciate that this example produced by a respected American brewer bridges the gap between treacle-sweet English BWs and hop-bomb, abrasive US versions (fresh Bigfoot comes to mind).  Thus one hits all the marks- hoppy, boozy (in a good way- not hot and solventy), nice initial sweetness.  A fine example of the style.",607,355,3.97,11.6,1390,110,1361185200.0,"United States, New Jersey","United States, New Hampshire",182,bottle
37298,15711,Russian Imperial Stout,1450177200,drpimento.6585,3.75,4.0,3.75,4.0,4.0,3.96,"Very good, although I don't pick up anything &quot;wheat&quot; and there is a chalky aspect. Good roast, coffee, cocoa, black patent malt, leather, earth, umami qualities in both aroma and flavor",516,319,3.96,9.0,2365,2255,1086084000.0,"United States, Wisconsin",Norway,62,unknown
130187,23246,Tripel,1433584800,eric5bellies.82989,3.0,3.25,3.25,3.0,3.0,3.09,"&quot;New world tripel&quot; If you are to promote such a thing, then you need to retain some of the old. The standards of &quot;old world tripel&quot; are not represented at all in this beer. Which for me makes it a gimmick",2,2,3.23,10.0,921,803,1149847200.0,Australia,New Zealand,39,unknown
101458,130,American Porter,1397988000,garthdanielson.522584,4.25,4.25,4.0,4.0,4.0,4.08,"Poured on-tap and served in a shaker pint, the beer is a dark, brown-to-black coloring with a dense, creamy, half inch, cream colored head. Beautiful. Aromas of rich milk chocolate, smooth and sweet, with subtle cream highlights. Smells amazing! Flavors are smooth, with a chocolate milk forward characteristic, mostly sweet, with only hints of bitter and roast. This is like a great glass of chocolate milk. Wow! Smooth and light in mouth, with a light cream and chocolate aftertaste. Lactose linger, with a bittersweet chocolate underlay, in an otherwise smooth finish. Bravo!",1857,259,3.99,5.9,3758,3562,1289041200.0,"United States, Virginia","United States, Colorado",111,draft
1658,610,American Double / Imperial Stout,1167390000,cresant.76084,5.0,4.0,4.0,4.5,4.5,4.36,"Poured this undated 22 oz. into a nonic. Huge bubbles made a huge, four finger of tan head. Sticky lace clings all down the glass. Body was an inky black/brown color.Smell was fresh grains and alcohol soaked raisins. Soda bread and coffee beans.Taste was slightly medicinal. Ripe plum juices and molasses. A nice bitterness accentuated the sweetness. The hops brightened as the beer warmed. ABV was well hidden. Very nicely done.Mouthfeel was creamy and smooth. Body was full to medium density. A very drinkable beer.",2407,1146,4.13,8.1,1074,1014,1145959200.0,"United States, Kentucky","United States, California",231,bottle
36707,147,Smoked Beer,1343469600,zaphodchak.462606,3.0,2.5,3.0,2.5,3.0,2.68,"Deep brown, tinged with red, minimal offwhite head.Smells and tastes kinda like red pepper flakes and cigarettes. I had much higher hopes. I've had pepper/chille done better, and smoke done much better. I don't really like it.Feel is decent if a bit artificial.Man, I had higher hopes, not to set the bar too high. This ended up being really underwhelming.",1283,326,3.84,5.9,522,514,1274695200.0,"United States, Virginia","United States, California",671,unknown
24,20,American Porter,1100516400,jacobob10.4993,4.0,4.0,3.0,4.0,2.5,3.6,"Good looking beer. Very dark brown color with a large tan head. Te aroma is mostly roasted malts with a little bit of chocolate. Big, robust, nutty, toasted taste to it. I found it hard to drink more than one of these, and it became less enjoyable the warmer it got. But it's still worth a try.",150,84,3.76,5.3,826,768,1077534000.0,"United States, New Jersey","United States, Massachusetts",36,unknown
19960,1199,American Double / Imperial Stout,1304071200,mjw1200.553716,4.75,4.75,4.5,4.5,4.75,4.63,"Dark very small lighter brown top.The smell is impressive. Vanilla from the bourbon, coffee, you know you are getting something special just from the smell.The taste is what sets this apart from everything. Bourbon is right up front. Espresso in the end, chocolate, maybe some caramel, lots of coffee.alcohol is hidden most of the time, but becomes very prevalent at the bottom of the beer. Always a great feel going down though.",12599,3221,4.56,11.8,554,30,1295175600.0,"United States, Ohio","United States, Michigan",399,unknown
798,289,American Malt Liquor,1391252400,retroman40.768268,3.5,2.5,3.0,2.75,2.75,2.76,"Poured from a 22 ounce &quot;Double Deuce&quot; into a tulip style glass.A - Pours out a golden color with a hint of orange with a one finger of foamy white head. The head retreats to a thick lace but is quite long lasting.S - Corn and cooked grains dominate.T - Definite corn with some sweetness with an alcohol finish.M - Rather light for an 8.2% ABV malt. This coupled with the fairly high carbonation level gives it the type of mouth feel you expect in this class of beers.O - The 22 has the same alcohol as three regular beers and gets the job done. Frankly there are times I'd rather have a DD of this than 3 crummy AAL's. A 40 of this stuff is a ticket to a quick night. Still, for what it is it isn't &quot;bad&quot; but don't get me wrong; it's still a long way from &quot;good&quot; too. This stuff is only for the experienced and the adventurous.",198,82,2.26,8.2,218,203,1386414000.0,"United States, Florida","United States, Texas",1,bottle
225631,23145,Munich Helles Lager,1498557600,friedslug.660542,4.0,4.25,4.25,4.0,4.0,4.09,Deep gold and clear liquid with a quickly fading white head that left specks of lacing. The aroma is full of coffee and grainy sweetness and is accented with some floral hop notes and crackers. The taste is lightly sweet with a nice roasted coffee flavor and a nice little bitterness at the end. Pretty decent coffee beer.,6,2,3.96,5.2,1300,885,1329735600.0,"United States, North Carolina","United States, North Carolina",96,unknown
21300,35,Schwarzbier,1316253600,elnopalero.381612,4.0,3.5,3.5,3.5,3.5,3.53,"Picked up a seasonal sampler pack and now I’m working my way through it. First time trying the SA Black Lager. Just FYI, my favorite black lager is Moonlight’s Death &amp; Taxes, although I know that it is a bit of a radical when it comes to the style. I’ve had other schwarzbiers that failed miserably—usually too malty and not enough roast—and some that were exceptional. Drank this one while rewatching the Cohen bro’s Miller’s Crossing. Not sure that the style fits the genre, or that any of this matters, but I thought I’d throw that in here.Poured from a bottle into a Sam Adams perfect pint glass. I received a healthy amount of billowy foam that died down into a creamy ring around the glass. Cold, the malt dominates on the nose. I expect more roast to come through on the aroma as it warms although the malt maintains the upper hand. Mildly roasted, no harsh edges. It’s definitely a black lager, pours a dark chocolate with some light showing at the edges. Just barely. Glad to see a black lager that lives up to its name, judging from simple appearances.First sip gives me a lot of that maltiness. It’s rich, but not heavy. Not thin bodied, either, but somewhere in between say a porter and a brown or amber ale. I definitely get a front-loaded sweetness that turns dry on the end. It’s well carbonated, and the carbonation keeps it from feeling heavy in spite of the malt body. I don’t expect any hop profile but I’m trying to pick up on the Bavarian Noble hops the label identifies, just for my own edification. I’d finish the night with this one but I wouldn’t have two in a row.",2555,1434,3.74,4.9,1713,1711,1255514400.0,"United States, Texas","United States, Massachusetts",285,bottle
2426,47,Lambic - Fruit,1327143600,jazzyjeff13.522501,4.0,3.0,3.5,3.0,3.5,3.21,"A 375ml bottle with a BB of June 2014. Picked up on a trip to Belgium in Sept 2010. The label stated the vintage as 2009 (harvest 2009).Poured into a Duvel tulip. A pinkish-red with medium carbonation. Some lees left in the bottle. Forms a large head of light pink foam that subsides after a minute or so. Aroma of sweet, slightly tart cherries with a faint background hint of mustiness. Seems too sweet for a traditional lambic.Tastes of sweet cherries with a tart, dry finish. Mild vinegary acidity. Mouthfeel is smooth, with a tingly sourness. Quite astringent; dries the palate. Faint aftertaste of sweet cherries.Nice but lacking in depth. I'm guessing this is a more commercial kriek with added sweeteners. Plenty of cherry flavour, but it's too sweet and doesn't have enough funky lambic character. Easy drinking and goes down well, but forgettable.",598,240,3.6,5.0,1636,1636,1289041200.0,England,Belgium,43,bottle
96320,23904,American Pale Ale (APA),1373277600,beertunes.160720,3.5,3.5,3.5,3.5,3.75,3.55,"Served in straight pint glass. Poured a partly cloudy gold-amber color with about 1/4 inch of off-white head that had OK retention and light lacing.The aroma was a nice blend of soft malts and piney hops. The flavors were the same, a well-balanced blend of gently grainy malts and soft, but bright, hops.The body was smooth and even, with a dry finish. Drinkability was very good, the beer went down smoothly, and it would be easy to have several. Overall, a pretty nice brew. Not one that'll be jaw dropping, but a good, solid, easy drinker. Worth trying if you see it.",1,1,3.55,4.6,2808,2391,1190628000.0,"United States, Washington","United States, Washington",53,unknown
32747,805,Witbier,1220176800,scottg.200736,4.0,4.0,4.0,3.5,4.0,3.8,"750 ml bottle poured into a tulip glass.Pours a clear gold color with a one finger white head made up of large bubbles with average retention and thick lacing that fades quickly. Very floral and fruity aromas with sweet orange and tropical fruit dominant. Sweet orange up front is combined with bubblegum, corriander, and some light grapefruit. Light body, highly carbonated this is a very crisp, easy drinking beer.",29,23,3.77,4.5,256,256,1204801200.0,"United States, Vermont",Belgium,73,bottle
